company,id,year,year end date,event,event date,liability,instrument,type,subtype,section,traded,price,spread
City & South London Railway,RL023,1913,31/12/1913,FC,10/02/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,FC,10/02/1914,equity,preferred,issued 1903,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,LC,18/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,FALSE,FALSE
City & South London Railway,RL023,1913,31/12/1913,LC,18/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,LC,18/02/1914,equity,preferred,issued 1891,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,LC,18/02/1914,equity,preferred,issued 1896,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,LC,18/02/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,LC,18/02/1914,equity,preferred,issued 1903,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,GM,18/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,FALSE,FALSE
City & South London Railway,RL023,1913,31/12/1913,GM,18/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,GM,18/02/1914,equity,preferred,issued 1891,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,GM,18/02/1914,equity,preferred,issued 1896,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,GM,18/02/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
City & South London Railway,RL023,1913,31/12/1913,GM,18/02/1914,equity,preferred,issued 1903,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,AU,21/11/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,AU,21/11/1913,equity,common,script 1917,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,AU,21/11/1913,equity,preferred,first,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,AU,21/11/1913,equity,preferred,second,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,AU,21/11/1913,equity,preferred,second, script 1916,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,AU,21/11/1913,equity,debenture,first,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,AU,21/11/1913,equity,debenture,second,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,LD,25/11/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,LD,25/11/1913,equity,common,script 1917,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,LD,25/11/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,LD,25/11/1913,equity,preferred,second,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,LD,25/11/1913,equity,preferred,second, script 1916,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,LD,25/11/1913,equity,debenture,first,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,LD,25/11/1913,equity,debenture,second,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,GM,04/12/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,GM,04/12/1913,equity,common,script 1917,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,GM,04/12/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,GM,04/12/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,GM,04/12/1913,equity,preferred,second, script 1916,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,GM,04/12/1913,equity,debenture,first,,foreign railways,TRUE,TRUE,TRUE
Cordoba Central Railways,RL024,1913,30/06/1913,GM,04/12/1913,equity,debenture,second,,foreign railways,TRUE,TRUE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,FC,17/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,FC,17/10/1913,equity,preferred,cumulative,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,FC,17/10/1913,debt,mortgage,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,FC,17/10/1913,equity,debenture,,,foreign railways,TRUE,TRUE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LD,21/10/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LD,21/10/1913,equity,preferred,cumulative,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LD,21/10/1913,debt,mortgage,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LD,21/10/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,AU,21/10/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,AU,21/10/1913,equity,preferred,cumulative,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,AU,21/10/1913,debt,mortgage,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,AU,21/10/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LC,30/10/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LC,30/10/1913,equity,preferred,cumulative,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LC,30/10/1913,debt,mortgage,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,LC,30/10/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,GM,30/10/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,GM,30/10/1913,equity,preferred,cumulative,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,GM,30/10/1913,debt,mortgage,,,foreign railways,TRUE,FALSE,TRUE
Cuban Central Railways,RL025,1913,30/06/1913,GM,30/10/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Dublin & South Eastern Railway,RL026,1913,31/12/1913,LD,10/02/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Dublin & South Eastern Railway,RL026,1913,31/12/1913,AU,16/02/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Dublin & South Eastern Railway,RL026,1913,31/12/1913,GM,26/02/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,LD,23/06/1913,equity,common,,,foreign railways,FALSE,FALSE,FALSE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,LD,23/06/1913,equity,preferred,cumulative,,foreign railways,TRUE,FALSE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,LD,23/06/1913,equity,warrant,,,foreign railways,TRUE,TRUE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,LD,23/06/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,AU,24/06/1913,equity,common,,,foreign railways,FALSE,FALSE,FALSE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,AU,24/06/1913,equity,preferred,cumulative,,foreign railways,TRUE,TRUE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,AU,24/06/1913,equity,warrant,,,foreign railways,TRUE,TRUE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,AU,24/06/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,GM,10/07/1913,equity,common,,,foreign railways,FALSE,FALSE,FALSE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,GM,10/07/1913,equity,preferred,cumulative,,foreign railways,TRUE,FALSE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,GM,10/07/1913,equity,warrant,,,foreign railways,TRUE,FALSE,TRUE
Egyptian Delta Light Railways,RL027,1913,31/03/1913,GM,10/07/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,GM,12/11/1912,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,GM,12/11/1912,equity,preferred,first,,foreign railways,TRUE,TRUE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,GM,12/11/1912,equity,preferred,first - subset,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,GM,12/11/1912,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,GM,12/11/1912,equity,debenture,4%,,foreign railways,TRUE,TRUE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,GM,12/11/1912,equity,debenture,5%,redeemable - subset,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,FC,28/10/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,FC,28/10/1913,equity,preferred,first,,foreign railways,TRUE,TRUE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,FC,28/10/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,FC,28/10/1913,equity,debenture,4%,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,FC,28/10/1913,equity,debenture,5%,redeemable - subset,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,FC,28/10/1913,equity,debenture,5%,redeemable - consolidated,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LD,30/10/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LD,30/10/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LD,30/10/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LD,30/10/1913,equity,debenture,4%,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LD,30/10/1913,equity,debenture,5%,redeemable - subset,foreign railways,TRUE,TRUE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LD,30/10/1913,debt,debenture,5%,redeemable - consolidated,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,AU,30/10/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,AU,30/10/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,AU,30/10/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,AU,30/10/1913,equity,debenture,4%,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,AU,30/10/1913,equity,debenture,5%,redeemable - subset,foreign railways,TRUE,TRUE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,AU,30/10/1913,debt,debenture,5%,redeemable - consolidated,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LC,10/11/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LC,10/11/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LC,10/11/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LC,10/11/1913,equity,debenture,4%,,foreign railways,TRUE,TRUE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LC,10/11/1913,equity,debenture,5%,redeemable - subset,foreign railways,TRUE,FALSE,TRUE
Entre Rios Railways,RL028,1913,30/06/1913,LC,10/11/1913,debt,debenture,5%,redeemable - consolidated,foreign railways,TRUE,TRUE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,preferred,issued 1881,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,preferred,A,issued 1881,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,preferred,B,issued 1883,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,preferred,B,issued 1884,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Furness Railway,RL029,1913,31/12/1913,LD,30/01/1914,equity,preferred,B,issued 1889,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,preferred,issued 1881,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,preferred,A,issued 1881,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,preferred,B,issued 1883,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,preferred,B,issued 1884,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,AU,09/02/1914,equity,preferred,B,issued 1889,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,preferred,issued 1881,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,preferred,A,issued 1881,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,preferred,B,issued 1883,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,preferred,B,issued 1884,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,FC,11/02/1914,equity,preferred,B,issued 1889,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,preferred,issued 1881,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,preferred,A,issued 1881,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,preferred,B,issued 1883,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,preferred,B,issued 1884,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,LC,19/02/1914,equity,preferred,B,issued 1889,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,preferred,issued 1881,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,preferred,A,issued 1881,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,preferred,B,issued 1883,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,preferred,B,issued 1884,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Furness Railway,RL029,1913,31/12/1913,GM,19/02/1914,equity,preferred,B,issued 1889,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,guaranteed,rent-charge,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,preferred,4%,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,preferred,4%,second,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,preferred,4%,issued 1888,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Glasgow & South Western Railway,RL030,1913,31/12/1913,LD,22/01/1914,equity,preferred,4%,issued 1891,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
